# file...... distribution_load.csv,,,,,
# date...... Tue Sep 05 17:22:18 2017,,,,,
# user...... swathi,,,,,
# host...... (null),,,,,
# target.... substation 52,,,,,
# trigger... (none),,,,,
# interval.. 60,,,,,
# limit..... 0,,,,,
# timestamp,distribution_load, positive_sequence_voltage,,,
2000-07-01 15:08:00 EDT,+411085-185627j,+2401+0i,,,411085
2000-07-01 15:09:00 EDT,+424601-181914j,+2401+0i,,,424601
2000-07-01 15:10:00 EDT,+352663-201559j,+2401+0i,,,352663
2000-07-01 15:11:00 EDT,+344686-203820j,+2401+0i,,,344686
2000-07-01 15:12:00 EDT,+387545-192208j,+2401+0i,,,387545
2000-07-01 15:13:00 EDT,+415814-184444j,+2401+0i,,,415814
2000-07-01 15:14:00 EDT,+430070-180456j,+2401+0i,,,430070
2000-07-01 15:15:00 EDT,+409299-185995j,+2401+0i,,,409299
2000-07-01 15:16:00 EDT,+352299-201738j,+2401+0i,,,352299
2000-07-01 15:17:00 EDT,+337976-205528j,+2401+0i,,,337976
2000-07-01 15:18:00 EDT,+378929-194571j,+2401+0i,,,378929
2000-07-01 15:19:00 EDT,+418759-183642j,+2401+0i,,,418759
2000-07-01 15:20:00 EDT,+443409-176720j,+2401+0i,,,443409
2000-07-01 15:21:00 EDT,+382224-193541j,+2401+0i,,,382224
2000-07-01 15:22:00 EDT,+366361-197743j,+2401+0i,,,366361
2000-07-01 15:23:00 EDT,+371515-196578j,+2401+0i,,,371515
2000-07-01 15:24:00 EDT,+376353-195341j,+2401+0i,,,376353
2000-07-01 15:25:00 EDT,+429662-180477j,+2401+0i,,,429662
2000-07-01 15:26:00 EDT,+417063-184020j,+2401+0i,,,417063
2000-07-01 15:27:00 EDT,+360884-199486j,+2401+0i,,,360884
2000-07-01 15:28:00 EDT,+369977-196883j,+2401+0i,,,369977
2000-07-01 15:29:00 EDT,+391209-191088j,+2401+0i,,,391209
2000-07-01 15:30:00 EDT,+392261-190782j,+2401+0i,,,392261
2000-07-01 15:31:00 EDT,+405870-187173j,+2401+0i,,,405870
2000-07-01 15:32:00 EDT,+368347-197503j,+2401+0i,,,368347
2000-07-01 15:33:00 EDT,+371046-196591j,+2401+0i,,,371046
2000-07-01 15:34:00 EDT,+381282-193728j,+2401+0i,,,381282
2000-07-01 15:35:00 EDT,+416021-184180j,+2401+0i,,,416021
2000-07-01 15:36:00 EDT,+711090-101532j,+2401+0i,,,711090
2000-07-01 15:37:00 EDT,+681449-109906j,+2401+0i,,,681449
2000-07-01 15:38:00 EDT,+677513-110787j,+2401+0i,,,677513
2000-07-01 15:39:00 EDT,+672514-112228j,+2401+0i,,,672514
2000-07-01 15:40:00 EDT,+667511-113672j,+2401+0i,,,667511
2000-07-01 15:41:00 EDT,+699086-104893j,+2401+0i,,,699086
2000-07-01 15:42:00 EDT,+701045-104263j,+2401+0i,,,701045
2000-07-01 15:43:00 EDT,+715256-100130j,+2401+0i,,,715256
2000-07-01 15:44:00 EDT,+669030-113317j,+2401+0i,,,669030
2000-07-01 15:45:00 EDT,+648712-118998j,+2401+0i,,,648712
2000-07-01 15:46:00 EDT,+663284-115050j,+2401+0i,,,663284
2000-07-01 15:47:00 EDT,+724825-97497.8j,+2401+0i,,,724825
2000-07-01 15:48:00 EDT,+741521-92541.6j,+2401+0i,,,741521
2000-07-01 15:49:00 EDT,+686673-108082j,+2401+0i,,,686673
